,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,white_collar,worker_industry,worker_other,servants,other,non_resident,orthodox,other_christian,other_religion,draftable
475,Papula,475,25,1.0,5.0,0.0,15.0,0.0,0.0,1.0,20.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
476,Papula,476,30,9.0,18.0,15.0,14.0,0.0,0.0,24.0,32.0,8.0,41.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
477,Papula,477,30,11.0,17.0,9.0,13.0,0.0,0.0,20.0,30.0,0.0,45.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
478,Papula,478,30,14.0,19.0,18.0,7.0,0.0,0.0,32.0,26.0,0.0,45.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
479,Papula,479,30,13.0,12.0,12.0,11.0,0.0,0.0,25.0,23.0,2.0,34.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
480,Papula,480,30,15.0,12.0,7.0,11.0,0.0,0.0,22.0,20.0,2.0,34.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
481,Papula,481,32,15.0,14.0,8.0,8.0,0.0,0.0,23.0,22.0,1.0,29.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
482,Papula,482,33,5.0,19.0,7.0,5.0,0.0,0.0,12.0,24.0,4.0,6.0,0.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
483,Papula,483,34,11.0,16.0,6.0,11.0,0.0,0.0,17.0,27.0,25.0,10.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Papula,484,34,10.0,17.0,4.0,8.0,0.0,0.0,14.0,25.0,13.0,19.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0
485,Papula,485,34,11.0,18.0,11.0,5.0,0.0,0.0,22.0,23.0,11.0,22.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
486,Papula,486,34,16.0,17.0,7.0,8.0,0.0,0.0,23.0,25.0,6.0,39.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
487,Papula,487,34,12.0,15.0,6.0,7.0,0.0,0.0,18.0,22.0,5.0,18.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
488,Papula,488,35,9.0,18.0,4.0,6.0,0.0,0.0,13.0,24.0,9.0,16.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Papula,489,35,10.0,13.0,6.0,7.0,0.0,0.0,16.0,20.0,0.0,24.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0
490,Papula,490,35,13.0,19.0,14.0,14.0,0.0,0.0,27.0,35.0,15.0,42.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
491,Papula,491,35,10.0,18.0,8.0,9.0,0.0,0.0,18.0,27.0,2.0,34.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
492,Papula,492,35,14.0,12.0,2.0,4.0,0.0,0.0,16.0,16.0,9.0,17.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
493,Papula,493,35,8.0,14.0,14.0,8.0,0.0,0.0,12.0,22.0,5.0,23.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
494,Papula,494,36,12.0,17.0,11.0,15.0,0.0,0.0,23.0,32.0,5.0,43.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
495,Papula,495,36,10.0,13.0,6.0,4.0,0.0,0.0,16.0,17.0,3.0,17.0,0.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
496,Papula,496,36,10.0,14.0,3.0,9.0,0.0,0.0,13.0,23.0,6.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
497,Papula,497,36,9.0,14.0,7.0,6.0,0.0,0.0,16.0,20.0,2.0,25.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
498,Papula,498,36,9.0,11.0,6.0,5.0,0.0,0.0,15.0,16.0,3.0,17.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
499,Papula,499,39,8.0,10.0,6.0,9.0,0.0,0.0,14.0,19.0,13.0,7.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,2.0
500,Papula,500,45,9.0,13.0,3.0,7.0,0.0,0.0,12.0,20.0,4.0,10.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Papula,501,45,10.0,19.0,10.0,9.0,0.0,0.0,20.0,28.0,1.0,33.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,Papula,502,53,10.0,10.0,4.0,7.0,0.0,0.0,14.0,17.0,7.0,14.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
503,Papula,503,59,15.0,10.0,0.0,4.0,0.0,0.0,15.0,14.0,4.0,10.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,4.0
504,Papula,504,65,13.0,11.0,16.0,7.0,0.0,0.0,29.0,18.0,7.0,27.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
505,Papula,505,68,12.0,20.0,10.0,21.0,0.0,0.0,22.0,40.0,6.0,40.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
506,Papula,506,83,13.0,11.0,7.0,7.0,0.0,0.0,20.0,18.0,3.0,23.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
507,Papula,507,83,15.0,16.0,11.0,8.0,0.0,0.0,26.0,24.0,1.0,35.0,0.0,10.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
508,Papula,508,83,11.0,15.0,10.0,4.0,0.0,0.0,21.0,19.0,13.0,13.0,1.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
509,Papula,509,280,6.0,9.0,58.0,166.0,0.0,0.0,64.0,175.0,4.0,10.0,0.0,2.0,3.0,220.0,0.0,0.0,0.0,0.0,1.0
510,Papula,510,286,9.0,14.0,4.0,6.0,0.0,0.0,13.0,20.0,22.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
511,Papula,511a,Kasarmi,7.0,7.0,0.0,1.0,0.0,0.0,7.0,8.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
512,Hiekka,511b,1,3.0,4.0,2.0,1.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
513,Hiekka,512,5,8.0,15.0,11.0,6.0,0.0,0.0,19.0,21.0,12.0,6.0,0.0,20.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0
514,Hiekka,513,7,10.0,12.0,9.0,10.0,0.0,0.0,19.0,22.0,0.0,30.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
515,Hiekka,514,40,9.0,11.0,5.0,8.0,0.0,0.0,14.0,19.0,9.0,15.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
516,Hiekka,515,41,9.0,13.0,6.0,7.0,0.0,0.0,15.0,20.0,4.0,22.0,0.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
517,Hiekka,516a,Hiekan_patteri,1.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Paulovski,516b,4,8.0,7.0,4.0,1.0,0.0,0.0,12.0,8.0,3.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
519,P_Annan_kruunu,517,1,13.0,17.0,12.0,12.0,0.0,0.0,25.0,29.0,27.0,0.0,0.0,22.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
520,P_Annan_kruunu,518,56,15.0,10.0,8.0,3.0,0.0,0.0,23.0,13.0,3.0,13.0,1.0,1.0,14.0,4.0,0.0,1.0,0.0,0.0,1.0
521,P_Annan_kruunu,519,81,8.0,15.0,3.0,1.0,0.0,0.0,11.0,16.0,10.0,9.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
522,P_Annan_kruunu,520,Kasarmi,6.0,6.0,2.0,1.0,0.0,0.0,8.0,7.0,6.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
523,Viipurin_esikaupunki,521,2,8.0,13.0,5.0,8.0,0.0,0.0,13.0,21.0,21.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
524,Viipurin_esikaupunki,522,3,11.0,15.0,8.0,3.0,0.0,0.0,19.0,18.0,24.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
525,Viipurin_esikaupunki,523,6,9.0,12.0,7.0,14.0,0.0,0.0,16.0,26.0,18.0,6.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
526,Viipurin_esikaupunki,524,9,17.0,15.0,12.0,15.0,0.0,0.0,29.0,30.0,12.0,23.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
527,Viipurin_esikaupunki,525,10,8.0,17.0,9.0,7.0,0.0,0.0,17.0,24.0,22.0,6.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
528,Viipurin_esikaupunki,526,15,9.0,15.0,8.0,4.0,0.0,0.0,17.0,19.0,13.0,7.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
529,Viipurin_esikaupunki,527,18,10.0,17.0,12.0,9.0,0.0,0.0,22.0,26.0,13.0,15.0,0.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0
530,Viipurin_esikaupunki,528,22,10.0,17.0,6.0,3.0,0.0,0.0,16.0,20.0,25.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
531,Viipurin_esikaupunki,529,24,5.0,21.0,6.0,5.0,0.0,0.0,11.0,26.0,21.0,5.0,0.0,4.0,4.0,3.0,0.0,9.0,0.0,0.0,0.0
532,Viipurin_esikaupunki,530,28,9.0,15.0,5.0,6.0,0.0,0.0,14.0,21.0,14.0,14.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
533,Viipurin_esikaupunki,531,35,7.0,9.0,2.0,6.0,0.0,0.0,9.0,15.0,8.0,2.0,2.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
534,Viipurin_esikaupunki,532,40,9.0,16.0,4.0,5.0,0.0,0.0,13.0,21.0,15.0,8.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
535,Viipurin_esikaupunki,533,45,8.0,17.0,8.0,11.0,0.0,0.0,16.0,28.0,20.0,11.0,1.0,7.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0
536,Viipurin_esikaupunki,534,48,7.0,14.0,2.0,9.0,0.0,0.0,9.0,23.0,7.0,9.0,0.0,5.0,9.0,2.0,0.0,5.0,0.0,0.0,0.0
537,Viipurin_esikaupunki,535,50,6.0,14.0,1.0,4.0,0.0,0.0,7.0,18.0,20.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,Viipurin_esikaupunki,536,57,5.0,13.0,4.0,7.0,0.0,0.0,9.0,20.0,19.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
539,Viipurin_esikaupunki,537,60,8.0,18.0,2.0,8.0,0.0,0.0,10.0,26.0,14.0,7.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
540,Viipurin_esikaupunki,538,63,6.0,11.0,13.0,8.0,0.0,0.0,19.0,19.0,9.0,14.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
541,Viipurin_esikaupunki,539,70,9.0,14.0,7.0,3.0,0.0,0.0,16.0,17.0,18.0,11.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
542,Viipurin_esikaupunki,540,76,6.0,13.0,10.0,13.0,0.0,0.0,16.0,26.0,14.0,5.0,2.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
543,Viipurin_esikaupunki,541,84,7.0,11.0,4.0,4.0,0.0,0.0,11.0,15.0,16.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
544,Viipurin_esikaupunki,542,90,7.0,13.0,1.0,1.0,0.0,0.0,8.0,14.0,6.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
545,Viipurin_esikaupunki,543,95,8.0,10.0,8.0,6.0,0.0,0.0,16.0,16.0,8.0,10.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
546,Viipurin_esikaupunki,544,100,8.0,16.0,5.0,7.0,0.0,0.0,13.0,23.0,29.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0
547,Viipurin_esikaupunki,545,106a,7.0,14.0,12.0,10.0,0.0,0.0,19.0,24.0,13.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
548,Viipurin_esikaupunki,546,108,10.0,16.0,6.0,8.0,0.0,0.0,16.0,24.0,7.0,11.0,5.0,3.0,13.0,1.0,0.0,0.0,5.0,0.0,0.0
549,Viipurin_esikaupunki,547,110b,9.0,14.0,8.0,7.0,0.0,0.0,17.0,21.0,14.0,5.0,0.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
550,Viipurin_esikaupunki,548,116,5.0,14.0,3.0,10.0,0.0,0.0,8.0,24.0,15.0,5.0,0.0,2.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0
551,Viipurin_esikaupunki,549,120,6.0,8.0,7.0,8.0,0.0,0.0,13.0,16.0,3.0,2.0,5.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
552,Viipurin_esikaupunki,550,124a,6.0,19.0,3.0,3.0,0.0,0.0,9.0,22.0,7.0,14.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
553,Viipurin_esikaupunki,551,126,9.0,21.0,2.0,0.0,0.0,0.0,11.0,21.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,Viipurin_esikaupunki,552,126,3.0,36.0,1.0,4.0,0.0,0.0,4.0,46.0,4.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0
555,Viipurin_esikaupunki,553,129,9.0,12.0,6.0,8.0,0.0,0.0,15.0,20.0,12.0,8.0,2.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0
556,Viipurin_esikaupunki,554,132,12.0,10.0,4.0,3.0,0.0,0.0,16.0,18.0,10.0,11.0,0.0,8.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
557,Viipurin_esikaupunki,555,139,8.0,17.0,6.0,1.0,0.0,0.0,14.0,18.0,11.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
558,Viipurin_esikaupunki,556,141,2.0,2.0,2.0,3.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
559,Viipurin_esikaupunki,557,2,7.0,9.0,3.0,31.0,0.0,0.0,10.0,40.0,19.0,2.0,1.0,0.0,3.0,25.0,0.0,5.0,0.0,0.0,1.0
560,Viipurin_esikaupunki,558,7,6.0,18.0,6.0,12.0,0.0,0.0,12.0,30.0,23.0,10.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0
561,Viipurin_esikaupunki,559,11,1.0,19.0,1.0,1.0,0.0,0.0,2.0,40.0,0.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
562,Viipurin_esikaupunki,560,11,3.0,12.0,1.0,1.0,0.0,0.0,4.0,13.0,6.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
563,Pietarin_esikaupunki,561,271,12.0,20.0,8.0,8.0,0.0,0.0,20.0,28.0,23.0,14.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
564,Pietarin_esikaupunki,562,271,9.0,20.0,8.0,12.0,0.0,0.0,17.0,32.0,9.0,21.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
565,Pietarin_esikaupunki,563,293,11.0,15.0,10.0,11.0,0.0,0.0,21.0,26.0,10.0,15.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Pietarin_esikaupunki,564,297,10.0,16.0,2.0,5.0,0.0,0.0,12.0,21.0,1.0,10.0,1.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0
567,Pietarin_esikaupunki,565,301,6.0,11.0,5.0,6.0,0.0,0.0,11.0,17.0,13.0,5.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
568,Pietarin_esikaupunki,566,309,9.0,11.0,11.0,12.0,0.0,0.0,20.0,20.0,7.0,8.0,0.0,12.0,12.0,4.0,0.0,5.0,0.0,0.0,0.0
569,Pietarin_esikaupunki,567,318,7.0,17.0,12.0,13.0,0.0,0.0,19.0,30.0,18.0,13.0,0.0,7.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
570,Pietarin_esikaupunki,568,3,8.0,10.0,3.0,10.0,0.0,0.0,11.0,20.0,9.0,2.0,6.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
571,Valli,L1,19,6.0,10.0,5.0,4.0,0.0,0.0,11.0,14.0,6.0,2.0,1.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0
572,Valli,L2,65,6.0,8.0,5.0,0.0,0.0,0.0,11.0,8.0,8.0,2.0,3.0,0.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0
573,Valli,L3,137,7.0,7.0,2.0,5.0,0.0,0.0,9.0,10.0,11.0,1.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0
574,Valli,L4a,156,3.0,6.0,2.0,1.0,0.0,0.0,6.0,7.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
575,Salakkalahti,L4b,7,2.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
576,Salakkalahti,L5a,12,2.0,3.0,2.0,3.0,0.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
577,Repola,L5b,11,2.0,8.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
578,Repola,L6,22,7.0,10.0,1.0,0.0,0.0,0.0,8.0,10.0,8.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
579,Repola,L7,56,6.0,10.0,7.0,3.0,0.0,0.0,13.0,13.0,14.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,8.0,0.0
580,Repola,L8,98,6.0,12.0,1.0,2.0,0.0,0.0,7.0,14.0,15.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
581,P_Annan_kruunu,L9,70,18.0,6.0,6.0,3.0,0.0,0.0,24.0,9.0,24.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
582,P_Annan_kruunu,L10a,Kasarmi,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
583,Viipurin_esikaupunki,L10b,19,4.0,5.0,2.0,3.0,0.0,0.0,6.0,8.0,8.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
584,Viipurin_esikaupunki,L11a,90,9.0,3.0,3.0,1.0,0.0,0.0,12.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Pantsarlahti,L11b,7,2.0,5.0,2.0,1.0,0.0,0.0,4.0,6.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
586,Pantsarlahti,L12,50,11.0,5.0,3.0,2.0,0.0,0.0,14.0,7.0,15.0,2.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0
587,Pantsarlahti,L13,100,5.0,9.0,4.0,1.0,0.0,0.0,9.0,10.0,8.0,2.0,1.0,0.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0
588,Havi,L14a,301,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Anina,L14b,32,1.0,4.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
590,Anina,L15,85,7.0,9.0,1.0,8.0,0.0,0.0,8.0,17.0,6.0,0.0,0.0,8.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0
591,Anina,L16,139,6.0,5.0,1.0,2.0,0.0,0.0,7.0,7.0,6.0,5.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
592,Papula,L17,15,5.0,2.0,11.0,4.0,0.0,0.0,16.0,6.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
593,Papula,L18a,35,3.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
594,Hiekka,L18b,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
